Date,Price,Open,High,Low,Vol,Change %
"Oct 23, 2018",59.24,59.24,59.24,59.24,0.00K,-2.55%
"Oct 19, 2018",60.79,60.79,60.79,60.79,,+2.53%
"Oct 18, 2018",59.29,59.29,59.29,59.29,0.00K,-0.35%
"Oct 17, 2018",59.5,59.5,59.5,59.5,,-0.95%
"Oct 16, 2018",60.07,60.07,60.07,60.07,0.00K,-0.51%
"Oct 15, 2018",60.38,60.38,60.38,60.38,0.00K,-0.03%
"Oct 12, 2018",60.4,60.4,60.4,60.4,0.00K,+1.68%
"Oct 11, 2018",59.4,59,59,59,0.00K,-2.62%
"Oct 10, 2018",61,61,61,61,,-3.14%
"Oct 09, 2018",62.98,62.98,62.98,62.98,,-1.35%
"Oct 08, 2018",63.84,63.55,63.55,63.55,0.00K,+0.30%
"Oct 05, 2018",63.65,63.65,63.65,63.65,0.01K,+1.29%
"Oct 04, 2018",62.84,62.84,62.84,62.84,0.01K,+0.87%
"Oct 03, 2018",62.3,62.3,62.3,62.3,,-1.46%
"Oct 02, 2018",63.22,63.22,63.22,63.22,0.01K,+2.22%
"Oct 01, 2018",61.85,61.85,61.85,61.85,,+0.45%
"Sep 28, 2018",61.57,61.57,61.57,61.57,,+0.03%
"Sep 27, 2018",61.55,61.55,61.55,61.55,0.01K,-0.21%
"Sep 26, 2018",61.68,61.5,61.5,61.5,0.01K,-2.53%
"Sep 25, 2018",63.28,63.28,63.28,63.28,,-1.22%
"Sep 24, 2018",64.06,64.06,64.06,64.06,,+3.11%
"Sep 21, 2018",62.13,62.13,62.13,62.13,,-1.19%
"Sep 20, 2018",62.88,62.88,62.88,62.88,0.00K,+4.45%
"Sep 19, 2018",60.2,60.2,60.2,60.2,,+0.52%
"Sep 18, 2018",59.89,59.89,59.89,59.89,,-0.32%
"Sep 17, 2018",60.08,60.08,60.08,60.08,,+4.71%
"Sep 14, 2018",57.38,55.5,55.5,55.5,0.01K,-3.42%
"Sep 13, 2018",59.41,59.41,59.41,59.41,,-5.02%
"Sep 12, 2018",62.55,62.3,62.7,62,0.04K,-0.98%
"Sep 11, 2018",63.17,63.17,63.17,63.17,0.00K,-0.11%
"Sep 10, 2018",63.24,63.24,63.24,63.24,0.00K,+4.01%
"Sep 07, 2018",60.8,60.4,60.55,60.4,0.01K,+2.84%
"Sep 06, 2018",59.12,58.9,59.2,58.9,0.00K,+2.20%
"Sep 05, 2018",57.85,57.85,57.85,57.85,,+0.96%
"Sep 04, 2018",57.3,57.15,57.45,57.15,0.01K,+2.14%
"Sep 03, 2018",56.1,56.35,56.35,56.05,0.01K,-1.20%
"Aug 31, 2018",56.78,56.78,56.78,56.78,0.00K,-0.72%
"Aug 30, 2018",57.19,57.19,57.19,57.19,,+2.22%
"Aug 29, 2018",55.95,56,56,56,0.01K,+0.58%
"Aug 28, 2018",55.63,56.03,56.03,56.03,0.00K,-0.11%
"Aug 27, 2018",55.69,55.6,55.6,55.6,0.01K,+2.15%
"Aug 24, 2018",54.52,54.52,54.52,54.52,,+0.74%
"Aug 23, 2018",54.12,54.12,54.12,54.12,,+0.91%
"Aug 22, 2018",53.63,53.63,53.63,53.63,0.00K,+0.73%
"Aug 21, 2018",53.24,53.24,53.24,53.24,0.00K,+1.54%
"Aug 20, 2018",52.43,52.43,52.43,52.43,,-0.13%
"Aug 17, 2018",52.5,52.5,52.5,52.5,,+0.67%
"Aug 16, 2018",52.15,52.15,52.15,52.15,,+0.97%
"Aug 15, 2018",51.65,51.65,51.65,51.65,0.00K,-0.42%
"Aug 14, 2018",51.87,51.87,51.87,51.87,,+1.41%
"Aug 13, 2018",51.15,50.85,50.85,50.85,0.01K,+1.99%
"Aug 10, 2018",50.15,50.15,50.15,50.15,0.00K,+0.40%
"Aug 09, 2018",49.95,49.95,49.95,49.95,,+0.30%
"Aug 08, 2018",49.8,49.8,49.8,49.8,,-0.12%
"Aug 07, 2018",49.86,49.9,49.9,49.9,0.00K,+0.52%
"Aug 06, 2018",49.6,49.6,49.6,49.6,,+0.92%
"Aug 03, 2018",49.15,49.15,49.15,49.15,,+1.03%
"Aug 02, 2018",48.65,48.65,48.65,48.65,,+0.02%
"Aug 01, 2018",48.64,48.64,48.64,48.64,,+0.08%
"Jul 31, 2018",48.6,48.6,48.6,48.6,,-0.35%
"Jul 30, 2018",48.77,48.77,48.77,48.77,,+0.06%
"Jul 27, 2018",48.74,48.74,48.74,48.74,,-0.41%
"Jul 26, 2018",48.94,48.94,48.94,48.94,,-1.23%
"Jul 25, 2018",49.55,49.4,49.4,49.4,0.02K,+0.51%
"Jul 24, 2018",49.3,49.2,49.3,49.2,0.01K,+0.39%
"Jul 23, 2018",49.11,49.11,49.11,49.11,,+1.34%
"Jul 20, 2018",48.46,48.65,48.65,48.65,0.01K,-1.40%
"Jul 19, 2018",49.15,49.15,49.15,49.15,,+1.55%
"Jul 18, 2018",48.4,48.4,48.4,48.4,,+1.06%
"Jul 17, 2018",47.89,47.89,47.89,47.89,,-1.22%
"Jul 16, 2018",48.48,48.48,48.48,48.48,,+0.58%
"Jul 13, 2018",48.2,48.2,48.2,48.2,0.01K,-0.84%
"Jul 12, 2018",48.61,48.61,48.61,48.61,,-2.19%
"Jul 11, 2018",49.7,49.25,49.25,49.25,0.02K,-0.34%
"Jul 10, 2018",49.87,49.85,49.85,49.85,0.01K,+1.78%
"Jul 09, 2018",49,48.85,48.85,48.85,0.01K,+1.34%
"Jul 06, 2018",48.35,48.25,48.25,48.25,0.01K,0.00%
"Jul 05, 2018",48.35,47.9,47.9,47.9,0.01K,+1.15%
"Jul 04, 2018",47.8,47.85,47.95,47.85,0.01K,-0.27%
"Jul 03, 2018",47.93,48,48,48,0.01K,+0.59%
"Jul 02, 2018",47.65,47.65,47.65,47.65,,+0.85%
"Jun 29, 2018",47.25,47.25,47.25,47.25,,+0.53%
"Jun 28, 2018",47,47,47,47,,+0.77%
"Jun 27, 2018",46.64,46.65,46.65,46.65,0.00K,+2.15%
"Jun 26, 2018",45.66,45.66,45.66,45.66,,+0.13%
"Jun 25, 2018",45.6,45.65,45.65,45.65,0.01K,+0.11%
"Jun 22, 2018",45.55,45.55,45.55,45.55,,+0.93%
"Jun 21, 2018",45.13,45.15,45.15,45.15,0.02K,-1.01%
"Jun 20, 2018",45.59,45.59,45.59,45.59,,-1.43%
"Jun 19, 2018",46.25,46,46,46,0.01K,-0.32%
"Jun 18, 2018",46.4,46.4,46.4,46.4,,+0.69%
"Jun 15, 2018",46.08,46.15,46.15,46.15,0.01K,-2.02%
"Jun 14, 2018",47.03,46.85,46.85,46.85,0.01K,+0.88%
"Jun 13, 2018",46.62,46.62,46.62,46.62,,+0.89%
"Jun 12, 2018",46.21,46.21,46.21,46.21,,+1.36%
"Jun 11, 2018",45.59,45.59,45.59,45.59,,-1.64%
"Jun 08, 2018",46.35,46.35,46.35,46.35,,+0.52%
"Jun 07, 2018",46.11,46.11,46.11,46.11,,+0.68%
"Jun 06, 2018",45.8,46.2,46.2,45.75,0.02K,-1.06%
"Jun 05, 2018",46.29,46.29,46.29,46.29,,-1.15%
"Jun 04, 2018",46.83,46.45,46.85,46.45,0.01K,+3.15%
"Jun 01, 2018",45.4,45.7,45.7,45.5,0.01K,-3.69%
"May 31, 2018",47.14,47.15,47.15,47.15,0.01K,-1.09%
"May 30, 2018",47.66,47.9,47.9,47.9,0.02K,-0.31%
"May 29, 2018",47.81,47.81,47.81,47.81,,+0.21%
"May 28, 2018",47.71,47.35,47.7,47.35,0.01K,+0.08%
"May 25, 2018",47.67,47.67,47.67,47.67,,-1.95%
"May 24, 2018",48.62,48.7,48.7,48.7,0.01K,-1.00%
"May 23, 2018",49.11,49,49,49,0.01K,-0.18%
"May 22, 2018",49.2,48.5,49,48.5,0.02K,+2.93%
"May 21, 2018",47.8,48,48,48,0.00K,+0.38%
"May 18, 2018",47.62,47.95,47.95,47.85,0.01K,-0.19%
"May 17, 2018",47.71,47.6,47.6,47.6,0.01K,+2.23%
"May 16, 2018",46.67,46.7,46.7,46.7,0.00K,-0.11%
"May 15, 2018",46.72,46.75,47,46.75,0.01K,+1.37%
"May 14, 2018",46.09,45.75,46.1,45.75,0.01K,+1.36%
"May 11, 2018",45.47,45.5,45.65,45.45,0.03K,+1.38%
"May 10, 2018",44.85,44.85,44.85,44.85,,0.00%
"May 09, 2018",44.85,44.85,44.85,44.85,,+1.24%
"May 08, 2018",44.3,44.3,44.3,44.3,,+0.68%
"May 07, 2018",44,44,44,44,,+1.92%
"May 04, 2018",43.17,42.95,42.95,42.95,0.01K,+1.05%
"May 03, 2018",42.72,42.6,42.75,42.6,0.01K,-0.07%
"May 02, 2018",42.75,42.9,42.9,42.9,0.01K,-1.38%
"Apr 30, 2018",43.35,43.35,43.35,43.35,,+1.03%
"Apr 27, 2018",42.91,42.91,42.91,42.91,,+0.52%
"Apr 26, 2018",42.69,42.69,42.69,42.69,,+1.31%
"Apr 25, 2018",42.14,42.14,42.14,42.14,,+0.29%
"Apr 24, 2018",42.02,42.25,42.25,42.25,0.01K,-0.50%
"Apr 23, 2018",42.23,42.25,42.25,42.25,0.01K,+0.43%
"Apr 20, 2018",42.05,42.26,42.26,42.15,0.00K,-1.43%
"Apr 19, 2018",42.66,42.5,42.7,42.5,0.03K,+1.57%
"Apr 18, 2018",42,42,42,42,0.01K,+0.24%
"Apr 17, 2018",41.9,41.9,41.9,41.9,0.01K,-2.06%
"Apr 16, 2018",42.78,42.78,42.78,42.78,,+1.23%
"Apr 13, 2018",42.26,42.35,42.35,42.35,0.02K,+0.96%
"Apr 12, 2018",41.86,41.85,41.9,41.85,0.02K,+0.48%
"Apr 11, 2018",41.66,41.45,41.45,41.45,0.02K,+0.75%
"Apr 10, 2018",41.35,41.35,41.35,41.35,0.01K,+0.76%
"Apr 09, 2018",41.04,40.65,41.1,40.65,0.01K,+1.36%
"Apr 06, 2018",40.49,40.49,40.49,40.49,,+0.50%
"Apr 05, 2018",40.29,40.2,40.2,40.2,0.01K,+0.25%
"Apr 04, 2018",40.19,40.19,40.19,40.19,,-0.15%
"Apr 03, 2018",40.25,40.25,40.25,40.25,0.01K,+0.17%
"Mar 29, 2018",40.18,40.18,40.18,40.18,,+0.32%
"Mar 28, 2018",40.05,40.5,40.5,40.5,0.00K,+0.40%
"Mar 27, 2018",39.89,40,40,40,0.01K,+1.19%
"Mar 26, 2018",39.42,39.5,39.5,39.5,0.01K,-0.20%
"Mar 23, 2018",39.5,39.5,39.5,39.5,0.00K,+0.13%
"Mar 22, 2018",39.45,39.6,39.6,39.6,0.05K,+0.13%
"Mar 21, 2018",39.4,39.45,39.45,39.45,0.03K,+1.81%
"Mar 20, 2018",38.7,38.7,38.7,38.7,0.01K,+1.44%
"Mar 19, 2018",38.15,38.15,38.15,38.15,,-0.60%
"Mar 16, 2018",38.38,38.38,38.38,38.38,0.03K,-0.34%
"Mar 15, 2018",38.51,38.51,38.51,38.51,0.00K,+0.84%
"Mar 14, 2018",38.19,38.3,38.3,38.3,0.01K,-2.08%
"Mar 13, 2018",39,39,39,39,0.00K,-0.26%
"Mar 12, 2018",39.1,39.15,39.15,39.15,0.00K,+0.90%
"Mar 09, 2018",38.75,38.6,38.6,38.6,0.00K,+0.91%
"Mar 08, 2018",38.4,38.4,38.4,38.4,0.01K,+1.05%
"Mar 07, 2018",38,38,38,38,,+0.26%
"Mar 06, 2018",37.9,37.9,37.9,37.9,,+1.26%
"Mar 05, 2018",37.43,37.43,37.43,37.43,0.01K,+0.48%
"Mar 02, 2018",37.25,37.25,37.25,37.25,,-0.27%
"Mar 01, 2018",37.35,37.35,37.35,37.35,0.00K,-0.82%
"Feb 28, 2018",37.66,37.66,37.66,37.66,,-0.11%
"Feb 27, 2018",37.7,37.3,37.4,37.3,0.00K,+0.27%
"Feb 26, 2018",37.6,37.6,37.6,37.6,,-1.78%
"Feb 23, 2018",38.28,38.15,38.15,38.15,0.01K,+0.79%
"Feb 22, 2018",37.98,37.85,37.85,37.85,0.00K,+0.08%
"Feb 21, 2018",37.95,37.95,37.95,37.95,,-0.29%
"Feb 20, 2018",38.06,38.06,38.06,38.06,0.01K,+0.69%
"Feb 19, 2018",37.8,37.7,37.7,37.7,0.00K,+2.16%
"Feb 16, 2018",37,36.85,36.85,36.85,0.00K,-0.03%
"Feb 15, 2018",37.01,37.1,37.25,37.1,0.00K,-0.24%
"Feb 14, 2018",37.1,37,37,37,0.00K,+0.13%
"Feb 13, 2018",37.05,37.1,37.1,37.1,0.00K,+1.93%
"Feb 12, 2018",36.35,36.15,36.15,36.15,0.00K,-0.22%
"Feb 09, 2018",36.43,36.45,36.45,36.45,0.00K,-0.74%
"Feb 08, 2018",36.7,36.6,36.6,36.6,0.03K,-1.05%
"Feb 07, 2018",37.09,36.65,36.65,36.65,0.01K,+1.06%
"Feb 06, 2018",36.7,36.7,36.7,36.7,,-0.38%
"Feb 05, 2018",36.84,36.8,36.8,36.8,0.00K,-1.63%
"Feb 02, 2018",37.45,37.45,37.45,37.45,0.00K,-0.93%
"Feb 01, 2018",37.8,37.55,37.55,37.55,0.00K,-0.13%
"Jan 31, 2018",37.85,37.85,37.85,37.85,0.00K,-0.24%
"Jan 30, 2018",37.94,38.05,38.05,38.05,0.00K,-1.33%
"Jan 29, 2018",38.45,38.6,38.6,38.6,0.00K,-0.65%
"Jan 26, 2018",38.7,38.75,38.75,38.75,0.01K,+0.26%
"Jan 25, 2018",38.6,38.7,38.7,38.7,0.01K,+0.29%
"Jan 24, 2018",38.49,38.49,38.49,38.49,,-0.31%
"Jan 23, 2018",38.61,38.61,38.61,38.61,0.01K,-0.36%
"Jan 22, 2018",38.75,38.75,38.75,38.75,0.00K,+0.39%
"Jan 19, 2018",38.6,38.6,38.6,38.6,0.02K,+0.70%
"Jan 18, 2018",38.33,38.35,38.35,38.35,0.01K,+0.74%
"Jan 17, 2018",38.05,38.05,38.05,38.05,0.00K,-0.78%
"Jan 16, 2018",38.35,38.35,38.35,38.35,0.00K,-0.39%
"Jan 15, 2018",38.5,38.35,38.35,38.35,0.00K,-1.00%
"Jan 12, 2018",38.89,39.1,39.1,38.95,0.01K,-0.66%
"Jan 11, 2018",39.15,39.4,39.4,39.4,0.01K,-0.84%
"Jan 10, 2018",39.48,39.2,39.45,39.2,0.02K,-0.05%
"Jan 09, 2018",39.5,39.55,39.55,39.55,0.00K,+0.53%
"Jan 08, 2018",39.29,39.5,39.6,39.25,0.04K,-0.28%
"Jan 05, 2018",39.4,39.4,39.4,39.4,,-0.13%
"Jan 04, 2018",39.45,39.5,39.5,39.5,0.01K,-0.63%
"Jan 03, 2018",39.7,39.7,39.7,39.7,,-0.50%
"Jan 02, 2018",39.9,39.9,39.9,39.9,0.00K,+0.18%
"Dec 29, 2017",39.83,39.85,39.85,39.85,0.00K,+0.08%
"Dec 28, 2017",39.8,39.8,39.8,39.8,0.00K,-6.35%
"Dec 27, 2017",42.5,42.5,42.5,42.5,,-0.35%
"Dec 22, 2017",42.65,42.65,42.65,42.65,,+0.12%
"Dec 21, 2017",42.6,42.6,42.6,42.6,,-0.12%
"Dec 20, 2017",42.65,42.65,42.65,42.65,,+0.59%
"Dec 19, 2017",42.4,42.4,42.4,42.4,,-0.12%
"Dec 18, 2017",42.45,42.45,42.45,42.45,,0.00%
"Dec 15, 2017",42.45,42.45,42.45,42.45,,+1.43%
"Dec 14, 2017",41.85,42,42,42,0.01K,-0.71%
"Dec 13, 2017",42.15,42,42,42,0.00K,-0.43%
"Dec 12, 2017",42.33,42.45,42.75,42.45,0.01K,+2.42%
"Dec 11, 2017",41.33,41.33,41.33,41.33,,-0.05%
"Dec 08, 2017",41.35,41.35,41.35,41.35,,+0.61%
"Dec 07, 2017",41.1,41.1,41.1,41.1,,+0.24%
"Dec 06, 2017",41,40.9,40.9,40.9,0.00K,-1.09%
"Dec 05, 2017",41.45,41.45,41.45,41.45,0.02K,-0.60%
"Dec 04, 2017",41.7,41.7,41.7,41.7,,+1.46%
"Dec 01, 2017",41.1,41.1,41.1,41.1,,+0.29%
"Nov 30, 2017",40.98,41,41,41,0.01K,+0.12%
"Nov 29, 2017",40.93,40.93,40.93,40.93,,+0.07%
"Nov 28, 2017",40.9,40.9,40.9,40.9,,-0.61%
"Nov 27, 2017",41.15,41.1,41.1,41.1,0.09K,-0.36%
"Nov 24, 2017",41.3,41.15,41.15,41.15,0.01K,+1.35%
"Nov 23, 2017",40.75,40.75,40.75,40.75,,+0.37%
"Nov 22, 2017",40.6,40.6,40.6,40.6,0.01K,-0.25%
"Nov 21, 2017",40.7,40.7,40.7,40.7,,+0.62%
"Nov 20, 2017",40.45,40.45,40.45,40.45,,+0.40%
"Nov 17, 2017",40.29,40.29,40.29,40.29,0.00K,-0.40%
"Nov 16, 2017",40.45,40.65,40.65,40.65,0.01K,0.00%
"Nov 15, 2017",40.45,40.45,40.45,40.45,,-1.10%
"Nov 14, 2017",40.9,40.9,40.9,40.9,,-0.73%
"Nov 13, 2017",41.2,41.2,41.2,41.2,,+0.24%
"Nov 10, 2017",41.1,41.1,41.1,41.1,,-0.32%
"Nov 09, 2017",41.23,41.23,41.23,41.23,,+0.19%
"Nov 08, 2017",41.15,41.25,41.25,41.25,0.01K,-0.24%
"Nov 07, 2017",41.25,41.25,41.25,41.25,,-0.12%
"Nov 06, 2017",41.3,41.3,41.3,41.3,,+1.60%
"Nov 03, 2017",40.65,40.65,40.65,40.65,,-1.22%
"Nov 02, 2017",41.15,41.15,41.15,41.15,,+0.12%
"Nov 01, 2017",41.1,41.1,41.1,41.1,,+1.11%
"Oct 31, 2017",40.65,40.65,40.65,40.65,,+0.25%
"Oct 30, 2017",40.55,40.55,40.55,40.55,,+0.02%
"Oct 27, 2017",40.54,40.54,40.54,40.54,,+0.72%
"Oct 26, 2017",40.25,40.25,40.25,40.25,0.00K,-0.49%
"Oct 25, 2017",40.45,40.45,40.45,40.45,,+0.75%
"Oct 24, 2017",40.15,40.05,40.05,40.05,0.01K,+0.75%
"Oct 23, 2017",39.85,39.85,39.85,39.85,,+0.13%
"Oct 20, 2017",39.8,39.8,39.8,39.8,,-1.61%
"Oct 19, 2017",40.45,40.6,40.6,40.6,0.01K,-0.37%
"Oct 18, 2017",40.6,40.75,40.75,40.75,0.00K,+1.00%
"Oct 17, 2017",40.2,40.5,40.5,40.5,0.01K,+0.05%
"Oct 16, 2017",40.18,40.18,40.18,40.18,,+0.50%
"Oct 13, 2017",39.98,39.98,39.98,39.98,,+0.83%
"Oct 12, 2017",39.65,39.55,39.7,39.55,0.01K,-0.13%
"Oct 11, 2017",39.7,39.7,39.7,39.7,,+1.28%
"Oct 10, 2017",39.2,38.8,38.8,38.8,0.01K,+0.64%
"Oct 09, 2017",38.95,38.95,38.95,38.95,,-0.26%
"Oct 06, 2017",39.05,39.05,39.05,39.05,,+0.05%
"Oct 05, 2017",39.03,39.1,39.1,39.1,0.01K,+0.15%
"Oct 04, 2017",38.97,38.97,38.97,38.97,,+0.96%
"Oct 03, 2017",38.6,38.6,38.6,38.6,,+1.23%
"Oct 02, 2017",38.13,38.13,38.13,38.13,0.00K,-1.35%
"Sep 29, 2017",38.65,38.65,38.65,38.65,,-2.25%
"Sep 28, 2017",39.54,39.54,39.54,39.54,,+0.74%
"Sep 27, 2017",39.25,39.25,39.25,39.25,,0.00%
"Sep 26, 2017",39.25,39.45,39.45,39.45,0.00K,-0.76%
"Sep 25, 2017",39.55,39.55,39.55,39.55,,+2.20%
"Sep 22, 2017",38.7,38.7,38.7,38.7,,-0.28%
"Sep 21, 2017",38.81,39,39,39,0.00K,-1.52%
"Sep 20, 2017",39.41,39.41,39.41,39.41,,-1.03%
"Sep 19, 2017",39.82,39.82,39.82,39.82,,+0.78%
"Sep 18, 2017",39.51,39.51,39.51,39.51,,-0.23%
"Sep 15, 2017",39.6,39.95,39.95,39.95,0.00K,-1.88%
"Sep 14, 2017",40.36,40.1,40.1,40.1,0.00K,+2.49%
"Sep 13, 2017",39.38,39.38,39.38,39.38,,+1.63%
"Sep 12, 2017",38.75,38.75,38.75,38.75,,-0.51%
"Sep 11, 2017",38.95,38.95,38.95,38.95,0.01K,+0.78%
"Sep 08, 2017",38.65,38.65,38.65,38.65,,+1.71%
"Sep 07, 2017",38,38,38,38,,0.00%
"Sep 06, 2017",38,37.95,37.95,37.95,0.01K,+0.69%
"Sep 05, 2017",37.74,37.74,37.74,37.74,0.00K,+2.28%
"Sep 04, 2017",36.9,36.9,36.9,36.9,0.00K,+0.33%
"Sep 01, 2017",36.78,36.78,36.78,36.78,0.01K,+0.22%
"Aug 31, 2017",36.7,36.7,36.7,36.7,,-0.81%
"Aug 30, 2017",37,37,37,37,0.00K,+0.68%
"Aug 29, 2017",36.75,36.75,36.75,36.75,,-0.94%
"Aug 28, 2017",37.1,37.1,37.1,37.1,,+0.54%
"Aug 25, 2017",36.9,36.9,36.9,36.9,,+0.27%
"Aug 24, 2017",36.8,36.8,36.8,36.8,,+0.82%
"Aug 23, 2017",36.5,36.5,36.5,36.5,0.02K,+0.97%
"Aug 22, 2017",36.15,36.15,36.15,36.15,0.01K,-0.41%
"Aug 21, 2017",36.3,36.3,36.3,36.3,,-0.55%
"Aug 18, 2017",36.5,36.5,36.5,36.5,0.00K,-0.54%
"Aug 17, 2017",36.7,37,37,37,0.01K,+0.96%
"Aug 16, 2017",36.35,36.55,36.55,36.55,0.01K,+0.61%
"Aug 15, 2017",36.13,36.13,36.13,36.13,,-0.33%
"Aug 14, 2017",36.25,36.2,36.2,36.2,0.00K,+0.22%
"Aug 11, 2017",36.17,35.85,35.85,35.85,0.01K,+1.03%
"Aug 10, 2017",35.8,35.8,35.8,35.8,,+1.13%
"Aug 09, 2017",35.4,35.4,35.4,35.4,,+0.85%
"Aug 08, 2017",35.1,35.1,35.1,35.1,,-0.43%
"Aug 07, 2017",35.25,35.1,35.1,35.1,0.00K,+0.71%
"Aug 04, 2017",35,35,35,35,,+0.43%
"Aug 03, 2017",34.85,34.85,34.85,34.85,,-0.26%
"Aug 02, 2017",34.94,34.94,34.94,34.94,,+0.09%
"Aug 01, 2017",34.91,34.91,34.91,34.91,0.00K,-0.82%
"Jul 31, 2017",35.2,35.2,35.2,35.2,,+0.86%
"Jul 28, 2017",34.9,34.9,34.9,34.9,,-0.29%
"Jul 27, 2017",35,35,35,35,,0.00%
"Jul 26, 2017",35,35,35,35,,+0.86%
"Jul 25, 2017",34.7,34.7,34.7,34.7,0.00K,+0.12%
"Jul 24, 2017",34.66,34.66,34.66,34.66,,-0.83%
"Jul 21, 2017",34.95,34.95,34.95,34.95,,-0.57%
"Jul 20, 2017",35.15,35.15,35.15,35.15,0.00K,+0.72%
"Jul 19, 2017",34.9,34.9,34.9,34.9,,-0.14%
"Jul 18, 2017",34.95,34.95,34.95,34.95,,+0.23%
"Jul 17, 2017",34.87,34.87,34.87,34.87,,+0.49%
"Jul 14, 2017",34.7,34.7,34.7,34.7,,+0.14%
"Jul 13, 2017",34.65,34.65,34.65,34.65,,+0.58%
"Jul 12, 2017",34.45,34.45,34.45,34.45,0.00K,-0.14%
"Jul 11, 2017",34.5,34.5,34.5,34.5,,-0.58%
"Jul 10, 2017",34.7,34.7,34.7,34.7,,-0.43%
"Jul 07, 2017",34.85,34.85,34.85,34.85,0.02K,+0.20%
"Jul 06, 2017",34.78,34.8,34.8,34.8,0.01K,+0.96%
"Jul 05, 2017",34.45,34.45,34.45,34.45,0.00K,+0.06%
"Jul 04, 2017",34.43,34.43,34.43,34.43,,+0.23%
"Jul 03, 2017",34.35,34.3,34.3,34.3,0.01K,+1.18%
"Jun 30, 2017",33.95,33.95,33.95,33.95,,-0.15%
"Jun 29, 2017",34,34,34,34,,0.00%
"Jun 28, 2017",34,34,34,34,,+0.35%
"Jun 27, 2017",33.88,33.88,33.88,33.88,,+0.24%
